"bidirectional_min_ps","bidirectional_mean_ps","bidirectional_stddev_ps","bidirectional_max_ps","bidirectional_min_piat_ms","bidirectional_mean_piat_ms","bidirectional_max_piat_ms","src2dst_min_piat_ms","src2dst_max_piat_ms","src2dst_mean_piat_ms","dst2src_min_piat_ms","dst2src_max_piat_ms","dst2src_mean_piat_ms","bidirectional_ack_packets","silence_windows","src2dst_avg_packet_per_second","dst2src_avg_packet_per_second","std_packet_size_delta","mean_packet_size_delta","first_bit_per_peak","second_bit_per_peak","ps_0","ps_1","ps_2","ps_3","ps_4","ps_5","ps_6","ps_7","ps_8","ps_9","ps_10","ps_11","ps_12","ps_13","ps_14","ps_15","ps_16","ps_17","ps_18","ps_19","ps_20","ps_21","ps_22","ps_23","ps_24","ps_25","ps_26","ps_27","ps_28","ps_29","beacon_0","beacon_1","beacon_2","beacon_3","beacon_4","beacon_5","beacon_6","beacon_7","beacon_8","beacon_9","beacon_10","beacon_11","beacon_12","beacon_13","beacon_14","beacon_15","beacon_16","beacon_17","beacon_18","beacon_19","window_delta_0","window_delta_1","window_delta_2","window_delta_3","window_delta_4","window_delta_5","window_delta_6","window_delta_7","window_delta_8","window_delta_9","window_delta_10","window_delta_11","window_delta_12","window_delta_13","window_delta_14","window_delta_15","window_delta_16","window_delta_17","window_delta_18","window_delta_19","wavelet_0","wavelet_1","wavelet_2","wavelet_3","wavelet_4","wavelet_5","wavelet_6","wavelet_7","wavelet_8","wavelet_9","wavelet_10","wavelet_11","wavelet_12","wavelet_13","wavelet_14","wavelet_15","wavelet_16","wavelet_17","wavelet_18","wavelet_19","main_class","second_class"
54,110.77778,126.87176,434,0,0,0,0,0,0,0,0,0,8,0,0,0,154.04119,125.25,0,0,66,-58,54,434,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,110.77778,126.87176,434,0,0,0,0,0,0,0,0,0,8,0,0,0,154.04119,125.25,0,0,66,-58,54,434,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111,127.50882,436,0,0,0,0,0,0,0,0,0,8,0,0,0,154.86829,125.75,0,0,66,-58,54,436,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,101.09091,117.79682,441,0,0,0,0,0,0,0,0,0,10,0,0,0,149.27907,101.6,0,0,66,-58,54,441,-54,-169,54,-54,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111,127.50882,436,0,0,0,0,0,0,0,0,0,8,0,0,0,154.86829,125.75,0,0,66,-58,54,436,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,101.09091,117.79682,441,0,0,0,0,0,0,0,0,0,10,0,0,0,149.27907,101.6,0,0,66,-58,54,441,-54,-169,54,-54,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111,127.50882,436,0,0,0,0,0,0,0,0,0,8,0,0,0,154.86829,125.75,0,0,66,-58,54,436,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,101.09091,117.79682,441,0,0,0,0,0,0,0,0,0,10,0,0,0,149.27907,101.6,0,0,66,-58,54,441,-54,-169,54,-54,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,110.77778,126.87176,434,0,0,0,0,0,0,0,0,0,8,0,0,0,154.04119,125.25,0,0,66,-58,54,434,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,64,4.89898,66,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8,2.4,0,0,66,66,66,66,66,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,101.09091,117.79682,441,0,0,0,0,0,0,0,0,0,10,0,0,0,149.27907,101.6,0,0,66,-58,54,441,-54,-169,54,-54,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,101.09091,117.79682,441,0,0,0,0,0,0,0,0,0,10,0,0,0,149.27907,101.6,0,0,66,-58,54,441,-54,-169,54,-54,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111,127.50882,436,0,0,0,0,0,0,0,0,0,8,0,0,0,154.86829,125.75,0,0,66,-58,54,436,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,110.77778,126.87176,434,0,0,0,0,0,0,0,0,0,8,0,0,0,154.04119,125.25,0,0,66,-58,54,434,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,64,4.89898,66,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8,2.4,0,0,66,66,66,66,66,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,110.77778,126.87176,434,0,0,0,0,0,0,0,0,0,8,0,0,0,154.04119,125.25,0,0,66,-58,54,434,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
54,111,127.50882,436,0,0,0,0,0,0,0,0,0,8,0,0,0,154.86829,125.75,0,0,66,-58,54,436,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,110.77778,126.87176,434,0,0,0,0,0,0,0,0,0,8,0,0,0,154.04119,125.25,0,0,66,-58,54,434,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6363.535,92753.442,69352.093,76010.844,46062.216,120184.579,34201.847,75263.804,230000.08,141583.845,62923.554,96529.173,24053.215,9639.618,85310.552,54688.667,0,0,0,0,"hancitor","dropper"
54,111.55556,129.10278,441,0,0,0,0,0,0,0,0,0,8,0,0,0,156.93789,127,0,0,66,-58,54,441,-54,-169,54,54,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25425.564,108089.687,63312.218,125461.882,97452.01,140705.494,40838.634,53273.809,25433.984,65505.59,47277.209,14156.762,8841.74,5668.682,1415.919,44131.666,0,0,0,0,"hancitor","dropper"
