0,1,2,3,4,5,6,7,8,9,10,class,class2
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
56,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
109,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
19.75,54,0,0,0,0,0,0,4259,0,0,internet explorer,Windows
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
145.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
40.5,539,0,0,0,0,0,0,2768,0,0,internet explorer,Windows
56.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
108,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
40,539,0,0,0,0,0,0,2768,0,0,internet explorer,Windows
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
107.5,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
39.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
114.5,571,0,0,0,0,0,0,2736,0,0,internet explorer,Windows
40,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
145.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
108.5,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
40,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
21.25,54,0,0,0,0,0,0,4322,0,0,internet explorer,Windows
107,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
42.5,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
107,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
106.5,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
47,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
145.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
40,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
106,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
56.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
113.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
56,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
39,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
143,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
39.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
21,54,0,0,0,0,0,0,4259,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
57,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
148,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
37,0,0,0,0,0,0,0,3184,0,0,internet explorer,Windows
40,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
53,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
215,-60,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
42.5,1307,0,0,0,0,0,0,3520,0,0,internet explorer,Windows
40,0,0,0,0,0,0,0,4144,0,0,internet explorer,Windows
41.5,955,0,0,0,0,0,0,3168,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
108,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
39,0,0,0,0,0,0,0,3616,0,0,internet explorer,Windows
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
144.33333,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
55.33333,-60,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
15,-658,0,0,0,0,0,0,4851,0,0,safari,OSX
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
42.5,955,0,0,0,0,0,0,3168,0,0,internet explorer,Windows
53.33333,-66,0,0,0,0,0,0,1760,0,0,firefox,Linux
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
144,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
40.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
43,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
21.75,54,0,0,0,0,0,0,4363,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42.5,0,0,0,0,0,0,0,3808,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
39.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
39.5,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
40.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
107,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
107,1339,0,0,0,0,0,0,3504,0,0,internet explorer,Windows
54.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
40.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
54.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107,0,0,0,0,0,0,0,3504,0,0,internet explorer,Windows
106,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
106.5,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
40,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
41,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
106.5,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
54.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
40.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
147.66667,0,0,0,0,0,0,0,3025,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
41.5,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
56.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
39.5,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
157.33333,1067,0,0,0,0,0,0,1119,0,0,internet explorer,Windows
144,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
41.5,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
42.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
39,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
108,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
39.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
41.5,0,0,0,0,0,0,0,4352,0,0,internet explorer,Windows
183.25,-766,0,0,0,0,0,0,4282,0,0,safari,OSX
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
41,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
109,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
20,54,0,0,0,0,0,0,4272,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
55.33333,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
20.75,-1651,0,0,0,0,0,0,6822,0,0,chrome,Linux
109,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
54.33333,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
108,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42.5,1355,0,0,0,0,0,0,3568,0,0,internet explorer,Windows
42,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
43,539,0,0,0,0,0,0,2768,0,0,internet explorer,Windows
144,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
544.5,1147,0,0,0,0,0,0,2571,0,0,internet explorer,Windows
38,-108,0,0,0,0,0,0,1667,0,0,chrome,Linux
109,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
18.4,-658,0,0,0,0,0,0,4850,0,0,safari,OSX
20.75,180,0,0,0,0,0,0,4484,0,0,firefox,Windows
53.66667,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
107.5,651,0,0,0,0,0,0,2816,0,0,internet explorer,Windows
55.33333,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
109.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
57,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107.5,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
57.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
20.75,54,0,0,0,0,0,0,4322,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
109.5,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
42.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
107.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
40.5,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
56.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
43.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
58,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
39.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
41,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
59,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
306.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
109,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
41,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
144.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
106,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
143.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
70,1163,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
106,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
20.25,54,0,0,0,0,0,0,4259,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
109,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
54.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
44,66,0,0,0,0,0,0,1548,0,0,chrome,Linux
108,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
54,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
146,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
57,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
110,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
107,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
107.5,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
107.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
42,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
109,0,0,0,0,0,0,0,4160,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
69.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
54,54,0,0,0,0,0,0,3879,0,0,internet explorer,Windows
69,1163,0,0,0,0,0,0,2314,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
41.5,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
56.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
40,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
15.6,-658,0,0,0,0,0,0,4850,0,0,safari,OSX
106,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
20.25,54,0,0,0,0,0,0,4363,0,0,internet explorer,Windows
83,-1414,0,0,0,0,0,0,4448,0,0,safari,OSX
109,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
109.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
43.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
40.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
108,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
53,54,0,0,0,0,0,0,3929,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
54,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
107.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
40.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
17.6,-659,0,0,0,0,0,0,4851,0,0,safari,OSX
109.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
48.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
53,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
20.5,54,0,0,0,0,0,0,4322,0,0,internet explorer,Windows
106.5,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
108,0,0,0,0,0,0,0,3728,0,0,internet explorer,Windows
106.5,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
43,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
40.5,955,0,0,0,0,0,0,3168,0,0,internet explorer,Windows
70,1163,0,0,0,0,0,0,2314,0,0,internet explorer,Windows
55.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
145.33333,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
43,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
40.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
55.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
55.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
109,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
40.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
20.75,-167,0,0,0,0,0,0,5092,0,0,chrome,Linux
106,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
45.5,955,0,0,0,0,0,0,3168,0,0,internet explorer,Windows
58,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
40.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
65.33333,1163,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
55.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
41.5,667,0,0,0,0,0,0,2880,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
43,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
55.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
19,54,0,0,0,0,0,0,4259,0,0,internet explorer,Windows
41.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
41.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
42,0,0,0,0,0,0,0,4544,0,0,internet explorer,Windows
56.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
142,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
60,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
107,1131,0,0,0,0,0,0,3296,0,0,internet explorer,Windows
21.75,-1414,0,0,0,0,0,0,5237,0,0,firefox,Linux
53,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
54,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
105.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
41,955,0,0,0,0,0,0,3168,0,0,internet explorer,Windows
41,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
40.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
17,-658,0,0,0,0,0,0,4851,0,0,safari,OSX
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
40.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
41.5,747,0,0,0,0,0,0,2960,0,0,internet explorer,Windows
39.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42,0,0,0,0,0,0,0,3952,0,0,internet explorer,Windows
42,539,0,0,0,0,0,0,2656,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
39.5,1339,0,0,0,0,0,0,3552,0,0,internet explorer,Windows
42,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
68.33333,1163,0,0,0,0,0,0,2314,0,0,internet explorer,Windows
20.75,180,0,0,0,0,0,0,4489,0,0,chrome,Windows
39.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
17,-658,0,0,0,0,0,0,4850,0,0,safari,OSX
22,-1414,0,0,0,0,0,0,4933,0,0,chrome,Linux
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
21.25,66,0,0,0,0,0,0,4756,0,0,safari,OSX
109,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
109,0,0,0,0,0,0,0,3696,0,0,internet explorer,Windows
39.5,539,0,0,0,0,0,0,2768,0,0,internet explorer,Windows
38.5,0,0,0,0,0,0,0,3632,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2289,0,0,internet explorer,Windows
109,66,0,0,0,0,0,0,4850,0,0,safari,OSX
146.33333,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
147,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
42.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
58.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
16.8,-657,0,0,0,0,0,0,4849,0,0,safari,OSX
53.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
38.5,158,0,0,0,0,0,0,1535,0,0,chrome,Linux
55.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
43.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
108.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
39.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
43,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
44,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
56.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
48.5,1147,0,0,0,0,0,0,3360,0,0,internet explorer,Windows
43,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
41.5,1163,0,0,0,0,0,0,2279,0,0,internet explorer,Windows
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
53.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
107.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
42,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
13.83333,-243,0,0,0,0,0,0,6716,0,0,firefox,Windows
19,66,0,0,0,0,0,0,4937,0,0,chrome,Linux
16.4,-657,0,0,0,0,0,0,4850,0,0,safari,OSX
41.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
108,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
19,-658,0,0,0,0,0,0,4850,0,0,safari,OSX
54.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
17.4,-659,0,0,0,0,0,0,4851,0,0,safari,OSX
40.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
106.5,939,0,0,0,0,0,0,3104,0,0,internet explorer,Windows
21,220,0,0,0,0,0,0,4488,0,0,internet explorer,Windows
18.4,-657,0,0,0,0,0,0,4849,0,0,safari,OSX
17.6,-659,0,0,0,0,0,0,4851,0,0,safari,OSX
42.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
16.6,-1414,0,0,0,0,0,0,6220,0,0,chrome,Windows
17.8,-1474,0,0,0,0,0,0,6371,0,0,firefox,Windows
39.5,955,0,0,0,0,0,0,3168,0,0,internet explorer,Windows
56,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
20.25,66,0,0,0,0,0,0,4378,0,0,chrome,Linux
106.5,523,0,0,0,0,0,0,2688,0,0,internet explorer,Windows
57.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
18,180,0,0,0,0,0,0,4391,0,0,chrome,Windows
16,-658,0,0,0,0,0,0,4850,0,0,safari,OSX
41.5,0,0,0,0,0,0,0,4864,0,0,internet explorer,Windows
27.66667,357,0,0,0,0,0,0,5377,0,0,chrome,Linux
50.66667,0,0,0,0,0,0,0,2826,0,0,internet explorer,Windows
21.75,66,0,0,0,0,0,0,4759,0,0,safari,OSX
16.4,-657,0,0,0,0,0,0,4853,0,0,safari,OSX
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
19,220,0,0,0,0,0,0,4425,0,0,internet explorer,Windows
146.66667,-60,0,0,0,0,0,0,2225,0,0,internet explorer,Windows
16.6,-658,0,0,0,0,0,0,4850,0,0,safari,OSX
109.5,0,0,0,0,0,0,0,3888,0,0,internet explorer,Windows
43,-66,0,0,0,0,0,0,1760,0,0,firefox,Linux
40,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
55.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
57.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
19,-1414,0,0,0,0,0,0,4925,0,0,firefox,Linux
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
68.66667,1227,0,0,0,0,0,0,2378,0,0,internet explorer,Windows
68.66667,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
43,587,0,0,0,0,0,0,2800,0,0,internet explorer,Windows
42,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
55,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
15.2,-1414,0,0,0,0,0,0,6220,0,0,chrome,Windows
19,-658,0,0,0,0,0,0,4850,0,0,safari,OSX
66.66667,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
54.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
57.66667,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
21,-1651,0,0,0,0,0,0,6822,0,0,firefox,Linux
42.5,539,0,0,0,0,0,0,2752,0,0,internet explorer,Windows
19.75,220,0,0,0,0,0,0,4425,0,0,internet explorer,Windows
66.33333,1067,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
57.33333,0,0,0,0,0,0,0,3121,0,0,internet explorer,Windows
67,1051,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
20.75,66,0,0,0,0,0,0,4758,0,0,safari,OSX
42.5,0,0,0,0,0,0,0,3616,0,0,internet explorer,Windows
19.5,-1414,0,0,0,0,0,0,5237,0,0,firefox,Linux
37,-60,0,0,0,0,0,0,1633,0,0,firefox,Windows
108.5,0,0,0,0,0,0,0,4096,0,0,internet explorer,Windows
50.66667,0,0,0,0,0,0,0,2810,0,0,internet explorer,Windows
16.8,-658,0,0,0,0,0,0,4854,0,0,safari,OSX
42.5,0,0,0,0,0,0,0,3760,0,0,internet explorer,Windows
17.2,66,0,0,0,0,0,0,4851,0,0,safari,OSX
54.33333,-60,0,0,0,0,0,0,2273,0,0,internet explorer,Windows
15.6,-659,0,0,0,0,0,0,4855,0,0,safari,OSX
26.33333,192,0,0,0,0,0,0,5672,0,0,chrome,Linux
41,587,0,0,0,0,0,0,2800,0,0,internet explorer,Windows
73.33333,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
16.6,-658,0,0,0,0,0,0,4851,0,0,safari,OSX
50,-60,0,0,0,0,0,0,1633,0,0,internet explorer,Windows
69,1227,0,0,0,0,0,0,1151,0,0,internet explorer,Windows
